1	100	1897.291	-1298.785
0	101	191.235	-1224.276
1	101	282.281	-751.307
0	102	196.175	-1227.413
1	102	287.681	-754.932
0	103	198.532	-1244.457
1	103	288.929	-771.009
0	104	203.248	-1264.307
1	104	292.522	-790.874
0	105	207.453	-1268.236
1	105	297.094	-794.853
0	106	298.436	-1264.74
1	106	390.536	-791.527
0	107	1239.383	-1251.401
1	107	1101.624	-1114.17
0	108	1236.075	-1259.53
1	108	1098.509	-1121.619
0	109	1223.116	-1277.364
1	109	1086.506	-1137.896
0	110	1232.154	-1269.725
1	110	1094.722	-1131.177
0	111	1963.265	-1248.874
1	111	1791.711	-1119.643
0	112	1963.265	-1248.874
1	112	1791.711	-1119.643
0	113	1992.503	-1243.58
1	113	1837.52	-1273.979
0	114	1992.503	-1243.58
1	114	1837.52	-1273.979
0	115	2052.378	-1231.272
1	115	1937.898	-1105.653
0	116	2070.408	-1261.42
1	116	1879.008	-1383.271
0	117	208.896	-1283.323
1	117	297.597	-810.727
0	118	209.598	-1301.35
1	118	296.949	-828.508
0	119	2368.705	-1283.181
1	119	2304.15	-800.289
0	120	1372.109	-1385.993
1	120	1222.782	-1260.734
0	121	1368.729	-1392.494
1	121	1219.658	-1266.749
0	122	1373.639	-1399.96
1	122	1224.496	-1274.319
0	123	1363.982	-1402.283
1	123	1215.181	-1276.195
0	124	2546.259	-1378.164
1	124	2450.82	-880.672
0	125	236.3	-1439.939
1	125	317.013	-968.155
0	126	241.586	-1433.306
1	126	323.186	-960.954
0	127	241.586	-1433.306
1	127	323.186	-960.954
0	128	2375.486	-1450.485
1	128	2311.314	-950.221
0	129	244.277	-1485.984
1	129	323.1	-1014.816
0	130	249.74	-1485.042
1	130	328.771	-1013.133
0	131	254.541	-1512.982
1	131	332.258	-1040.617
0	132	1108.807	-1515.442
1	132	887.255	-1407.599
0	133	254.429	-1568.677
1	133	329.079	-1099.414
0	134	287.327	-1571.308
1	134	364.034	-1101.427
0	135	2336.88	-1593.227
1	135	2280.865	-1082.326
0	136	2553.757	-1588.522
1	136	2458.085	-1068.757
0	137	2568.111	-1617.602
1	137	2469.667	-1094.004
0	138	288.562	-1703.834
1	138	358.238	-1236.938
0	139	950.705	-1702.683
1	139	800.708	-1518.934
0	140	1821.307	-27.532
1	140	1637.119	-13.03
0	141	1821.307	-27.532
1	141	1637.119	-13.03
0	142	1910.347	-120.87
1	142	1719.766	-103.545
0	143	2101.697	-162.866
1	143	1902.472	-145.8
0	144	2170.797	-156.415
1	144	1982.042	-104.09
0	145	2164.072	-161.692
1	145	1975.962	-108.698
0	146	2173.752	-167.651
1	146	1984.595	-114.687
0	147	2167.341	-177.884
1	147	1979.006	-123.917
0	148	1429.347	-241.744
1	148	1261.525	-199.04
0	149	1506.068	-205.132
1	149	1336.351	-168.086
0	150	1532.213	-198.396
1	150	1359.571	-162.503
0	151	1717.392	-201.702
1	151	1536.727	-173.248
0	152	1717.392	-201.702
1	152	1536.727	-173.248
0	153	1956.286	-306.982
1	153	1760.733	-279.137
0	154	2047.963	-288.056
1	154	1845.992	-264.177
0	155	2047.963	-288.056
1	155	1845.992	-264.177
0	156	1866.488	-330.63
1	156	1676.271	-298.541
0	157	1866.488	-330.63
1	157	1676.271	-298.541
0	158	1809.747	-427.628
1	158	1621.38	-390.132
0	159	1993.372	-411.801
1	159	1794.892	-377.356
0	160	1993.372	-411.801
1	160	1794.892	-377.356
0	161	1986.853	-426.336
1	161	1788.675	-390.795
0	162	2023.717	-421.556
1	162	1823.492	-386.923
0	163	2029.087	-416.099
1	163	1828.314	-381.819
0	164	2057.451	-410.952
1	164	1854.408	-377.734
0	165	2057.451	-410.952
1	165	1854.408	-377.734
0	166	1577.405	-486.21
1	166	1400.992	-436.015
0	167	1937.19	-463.289
1	167	1742.92	-423.346
0	168	1937.19	-463.289
1	168	1742.92	-423.346
0	169	1987.222	-456.429
1	169	1789.437	-418.271
0	170	2002.808	-461.002
1	170	1803.937	-422.908
0	171	2109.415	-451.365
1	171	1902.854	-416.046
0	172	2078.388	-481.559
1	172	1873.993	-443.451
0	173	2078.388	-481.559
1	173	1873.993	-443.451
0	174	127.194	-564.847
1	174	253.204	-99.399
0	175	1947.813	-565.38
1	175	1753.244	-519.317
0	176	2041.262	-531.404
1	176	1839.945	-489.039
0	177	2041.262	-531.404
1	177	1839.945	-489.039
0	178	2456.159	-527.591
1	178	2368.583	-145.879
0	179	106.323	-605.6
1	179	228.786	-145.106
0	180	206.269	-596.543
1	180	331.327	-141.041
0	181	615.576	-634.558
1	181	520.745	-629.487
0	182	898.691	-602.839
1	182	805.297	-604.478
0	183	1872.415	-576.489
1	183	1681.386	-528.316
0	184	2281.465	-588.605
1	184	2226.726	-190.53
0	185	2281.465	-588.605
1	185	2226.726	-190.53
0	186	2255.272	-620.236
1	186	2204.847	-217.137
0	187	2276.565	-619.737
1	187	2222.487	-216.511
0	188	2289.75	-618.753
1	188	2233.659	-216.248
0	189	2276.887	-632.658
1	189	2223.231	-227.677
0	190	2299.377	-625.723
1	190	2241.506	-222.201
0	191	2299.377	-625.723
1	191	2241.506	-222.201
0	192	1379.899	-683.573
1	192	1205.542	-629.443
0	193	1742.807	-689.309
1	193	1390.699	-617.226
0	194	124.474	-767.029
1	194	239.344	-301.684
0	195	1566.156	-732.427
1	195	1393.299	-662.705
0	196	1747.1	-720.473
1	196	1567.149	-653.472
0	197	2458.808	-735.808
1	197	2372.35	-322.963
0	198	260.722	-810.429
1	198	370.697	-353.763
0	199	1979.111	-769.08
1	199	1797.097	-692.061
0	200	2418.006	-771.678
1	200	2338.688	-353.452
0	201	830.147	-884.692
1	201	833.795	-884.469
0	202	1011.851	-860.141
1	202	703.566	-918.054
0	203	1101.901	-838.042
1	203	1004.681	-661.95
0	204	1383.09	-838.442
1	204	1206.768	-775.084
0	205	2451.574	-850.492
1	205	2367.551	-421.031
0	206	1329.813	-947.341
1	206	1204.388	-1212.187
0	207	2132.692	-909.184
1	207	1935.328	-1015.166
0	208	2408.65	-946.267
1	208	2332.979	-503.532
0	209	162.707	-986.868
1	209	267.002	-515.605
0	210	173.69	-998.598
1	210	277.976	-527.166
0	211	1361.095	-998.018
1	211	1215.322	-879.014
0	212	1361.095	-998.018
1	212	1215.322	-879.014
0	213	2442.209	-979.256
1	213	2361.291	-531.933
0	214	185.044	-1081.813
1	214	284.895	-609.203
0	215	191.531	-1132.513
1	215	288.364	-659.801
0	216	191.531	-1132.513
1	216	288.364	-659.801
0	217	200.859	-1201.94
1	217	294.305	-729.04
0	218	876.423	-1182.343
1	218	600.183	-969.623
0	219	1487.697	-1207.692
1	219	1301.756	-1144.161
0	220	1620.382	-1199.8
1	220	1431.83	-1136.544
0	221	1649.878	-1201.399
1	221	1460.144	-1137.302
0	222	1860.821	-1162.705
1	222	1693.441	-1041.704
0	223	2414.481	-1197.564
1	223	2340.941	-723.63
0	224	1243.806	-1241.734
1	224	1105.803	-1104.784
0	225	1248.523	-1230.868
1	225	1110.281	-1094.495
0	226	1671.191	-1268.35
1	226	1493.812	-1179.702
0	227	1880.638	-1254.665
1	227	1702.616	-1148.763
0	228	221.42	-1319.24
1	228	308.54	-845.375
0	229	1597.52	-1292.506
1	229	1421.022	-1206.131
0	230	1601.439	-1309.73
1	230	1426.616	-1220.774
0	231	1637.609	-1293.253
1	231	1460.378	-1206.125
0	232	1644.294	-1300.595
1	232	1466.865	-1212.705
0	233	1627.31	-1312.057
1	233	1451.208	-1222.369
0	234	1886.4	-1342.539
1	234	1707.345	-1245.637
0	235	2113.818	-1310.114
1	235	1880.23	-1358.194
0	236	2574.177	-1337.081
1	236	2473.403	-843.281
0	237	233.258	-1386.045
1	237	317.122	-913.402
0	238	2545.587	-1366.702
1	238	2449.39	-870.902
0	239	316.096	-1453.223
1	239	412.563	-1663.078
0	240	1155.55	-1440.079
1	240	1057.744	-1233.629
0	241	1976.608	-1454.481
1	241	1788.818	-1236.777
0	242	2327.075	-1412.248
1	242	2270.766	-917.533
0	243	247.283	-1472.288
1	243	327.038	-1000.604
0	244	896.591	-1500.21
1	244	792.433	-1583.814
0	245	2532.519	-1530.806
1	245	2440.191	-1018.418
0	246	2560.284	-1501.045
1	246	2463.382	-989.816
0	247	781.096	-1556.367
1	247	802.2	-1531.073
0	248	1976.699	-1558.473
1	248	1831.481	-1359.307
0	249	2557.248	-1543.028
1	249	2460.866	-1027.875
0	250	2555.357	-1564.696
1	250	2459.424	-1047.181
0	251	2529.43	-1576.358
1	251	2437.491	-1058.52
0	252	1173.487	-1656.227
1	252	1077.279	-1443.715
0	253	2073.753	-1601.391
1	253	1850.847	-1393.017
0	254	32.005	-1673.598
1	254	24.026	-1303.597
0	255	2035.154	-1665.471
1	255	1903.969	-1426.874
0	256	1417.057	-203.996
1	256	1248.854	-163.544
0	257	1519.431	-198.151
1	257	1347.642	-162.071
0	258	1621.346	-283.176
1	258	1443.765	-247.611
0	259	1324.577	-344.713
1	259	1158.743	-292.704
0	260	1532.949	-348.441
1	260	1359.776	-304.295
0	261	1532.949	-348.441
1	261	1359.776	-304.295
0	262	1847.052	-327.84
1	262	1657.589	-295.679
0	263	1847.052	-327.84
1	263	1657.589	-295.679
0	264	1888.341	-329.371
1	264	1697.005	-297.835
0	265	1940.441	-356.255
1	265	1745.55	-324.291
0	266	1940.441	-356.255
1	266	1745.55	-324.291
0	267	1959.792	-356.67
1	267	1764.001	-325.601
0	268	1977.358	-357.901
1	268	1780.287	-326.891
0	269	2062.464	-356.712
1	269	1859.353	-327.967
0	270	1324.245	-436.128
1	270	1157.55	-379.811
0	271	1950.779	-385.998
1	271	1755.294	-352.135
0	272	1978.61	-432.706
1	272	1781.479	-396.344
0	273	1990.312	-386.217
1	273	1792.46	-352.956
0	274	2042.411	-417.72
1	274	1840.446	-384.148
0	275	2108.836	-403.26
1	275	1902.202	-372.021
0	276	2063.715	-444.508
1	276	1860.565	-408.972
0	277	1876.604	-479.522
1	277	1685.799	-437.766
0	278	1954.041	-485.68
1	278	1758.359	-444.994
0	279	1954.041	-485.68
1	279	1758.359	-444.994
0	280	1980.433	-507.564
1	280	1783.111	-465.667
0	281	2069.977	-453.922
1	281	1866.496	-418.108
0	282	102.366	-513.973
1	282	228.7	-56.72
0	283	1829.045	-543.562
1	283	1640.61	-496.822
0	284	2071.111	-529.923
1	284	1867.375	-488.274
0	285	116.892	-625.798
1	285	239.067	-164.443
0	286	1861.967	-602.428
1	286	1671.394	-552.426
0	287	2057.91	-594.682
1	287	1855.366	-547.757
0	288	2303.161	-633.123
1	288	2244.997	-228.366
0	289	120.702	-653.161
1	289	241.518	-190.37
0	290	138.859	-649.299
1	290	260.878	-187.452
0	291	1374.115	-690.66
1	291	1200.383	-635.554
0	292	1564.416	-656.249
1	292	1391.149	-590.848
0	293	1742.993	-660.599
1	293	1562.745	-598.108
0	294	1861.342	-654.958
1	294	1670.115	-601.553
0	295	2275.825	-680.234
1	295	2222.028	-268.255
0	296	1264.898	-757.749
1	296	1112.762	-662.483
0	297	1746.119	-750.506
1	297	1566.359	-680.85
0	298	234.967	-788.443
1	298	350.9	-324.707
0	299	1145.893	-819.167
1	299	1093.839	-740.445
0	300	1573.439	-774.482
1	300	1400.707	-701.413
0	301	162.765	-942.814
1	301	270.241	-473.4
0	302	2022.454	-942.34
1	302	1835.102	-859.737
0	303	2360.295	-957.783
1	303	2292.547	-513.898
0	304	2447.371	-904.397
1	304	2364.438	-466.911
0	305	2443.28	-954.045
1	305	2362.204	-509.921
0	306	2111.078	-971.214
1	306	1912.914	-1078.287
0	307	2371.337	-971.531
1	307	2302.18	-525.385
0	308	182.2	-1071.043
1	308	282.756	-598.802
0	309	1635.301	-1200.82
1	309	1445.919	-1137.071
0	310	1664.787	-1200.881
1	310	1475.205	-1136.779
0	311	1679.828	-1200.089
1	311	1489.232	-1135.834
0	312	2398.844	-1195.356
1	312	2327.795	-721.882
0	313	2574.862	-1234.744
1	313	2471.789	-755.925
0	314	1071.229	-1307.957
1	314	894.436	-1469.333
0	315	1640.252	-1313.539
1	315	1464.247	-1223.307
0	316	1829.29	-1342.791
1	316	1649.911	-1245.473
0	317	991.608	-1381.496
1	317	929.736	-1126.145
0	318	991.608	-1381.496
1	318	929.736	-1126.145
0	319	986.392	-1395.134
1	319	925.397	-1134.88
0	320	1381.402	-1368.958
1	320	1231.449	-1244.823
0	321	2550.408	-1386.527
1	321	2454.445	-888.475
0	322	2539.136	-1436.43
1	322	2446.076	-931.996
0	323	2537.358	-1460.537
1	323	2444.448	-953.707
0	324	2326.59	-1590.587
1	324	2271.721	-1080.785
0	325	408.218	-1652.09
1	325	476.428	-1190.11
0	326	1283.711	-134.701
1	326	1119.078	-94.707
0	327	2107.645	-145.018
1	327	1921.952	-94.317
0	328	2145.022	-166.954
1	328	1959.08	-113.282
0	329	636.366	-223.819
1	329	404.706	-447.615
0	330	1337.565	-241.868
1	330	1172.556	-195.523
0	331	1569.901	-269.255
1	331	1395.107	-231.512
0	332	2484.247	-269.336
1	332	2381.488	-92.418
0	333	1427.779	-331.777
1	333	1258.589	-284.216
0	334	1427.779	-331.777
1	334	1258.589	-284.216
0	335	2091.775	-358.461
1	335	1886.48	-330.338
0	336	2107.597	-358.574
1	336	1900.774	-330.944
0	337	2107.597	-358.574
1	337	1900.774	-330.944
0	338	1940.387	-396.848
1	338	1744.832	-361.632
0	339	2026.746	-436.119
1	339	1826.404	-400.73
0	340	2059.788	-401.545
1	340	1857.278	-369.034
0	341	2096.12	-400.07
1	341	1890.471	-368.808
0	342	2075.381	-420.2
1	342	1871.165	-386.701
0	343	2075.381	-420.2
1	343	1871.165	-386.701
0	344	2094.771	-418.673
1	344	1889.284	-386.229
0	345	2099.368	-441.558
1	345	1893.495	-406.979
0	346	1429.396	-451.798
1	346	1259.253	-398.215
0	347	2022.621	-448.493
1	347	1822.401	-411.847
0	348	2079.561	-448
1	348	1875.174	-412.532
0	349	2079.561	-448
1	349	1875.174	-412.532
0	350	2475.939	-464.197
1	350	2384.279	-92.179
0	351	1522.114	-547.582
1	351	1347.561	-492.279
0	352	1522.114	-547.582
1	352	1347.561	-492.279
0	353	1742.079	-635.135
1	353	1560.242	-577.205
0	354	2094.543	-635.382
1	354	1889.71	-586.056
0	355	2283.398	-625.864
1	355	2228.519	-222.148
0	356	1898.581	-656.438
1	356	1706.27	-603.42
0	357	2462.275	-669.19
1	357	2375.085	-265.692
0	358	1074.877	-784.534
1	358	1987.068	-1452.342
0	359	2389.459	-792.901
1	359	2315.193	-372.33
0	360	912.563	-872.357
1	360	560.15	-960.852
0	361	2041.18	-908.525
1	361	1848.99	-827.332
0	362	2444.271	-931.786
1	362	2361.988	-489.072
0	363	266.737	-997.03
1	363	371.889	-529.398
0	364	2436.148	-1028.388
1	364	2356.195	-574.309
0	365	946.551	-1135.672
1	365	739.634	-1233.752
0	366	1053.376	-1107.235
1	366	857.965	-1183.324
0	367	1602.883	-1190.19
1	367	1414.375	-1127.002
0	368	2550.018	-1268.519
1	368	2453.046	-783.909
0	369	2569.26	-1224.818
1	369	2467.152	-746.826
0	370	1894.881	-1341.719
1	370	1713.412	-1243.86
0	371	1702.444	-1379.459
1	371	1530.627	-1272.734
0	372	2538.875	-1420.447
1	372	2445.476	-918.359
0	373	2526.271	-1561.114
1	373	2436.141	-1044.791
0	374	356.876	-1629.491
1	374	418.584	-1044.976
0	375	2397.811	-1622.471
1	375	2463.291	-996.816
0	376	368.864	-1697.379
1	376	441.08	-1228.553
0	377	2004.193	-1667.696
1	377	1874.755	-1429.48
0	378	137.587	-165.326
1	378	259.273	-435.68
0	379	598.743	-306.224
1	379	480.514	-192.297
0	380	1584.895	-301.297
1	380	1409.163	-263.45
0	381	1828.004	-285.376
1	381	1640.487	-255.419
0	382	1989.941	-372.623
1	382	1791.591	-341.137
0	383	2004.478	-369.18
1	383	1805.276	-338.219
0	384	2472.506	-345.879
1	384	2363.939	-363.309
0	385	867.425	-388.059
1	385	662.496	-601.718
0	386	1954.4	-430.807
1	386	1758.723	-394.069
0	387	2074.173	-435.383
1	387	1869.943	-400.563
0	388	2104.943	-428.289
1	388	1898.671	-394.859
0	389	180.715	-505.608
1	389	311.195	-52.405
0	390	2002.391	-497.135
1	390	1803.555	-456.419
0	391	2002.391	-497.135
1	391	1803.555	-456.419
0	392	2083.313	-461.844
1	392	1879.611	-425.15
0	393	625.59	-594.588
1	393	534.076	-585.623
0	394	888.101	-601.943
1	394	795.908	-601.697
0	395	1998.241	-594.536
1	395	1800.168	-546.895
0	396	207.323	-666.037
1	396	330.078	-206.713
0	397	2264.785	-688.567
1	397	2212.515	-274.751
0	398	2451.625	-799.053
1	398	2367.594	-377.201
0	399	1019.232	-839.061
1	399	714.832	-889.204
0	400	1314.771	-986.808
1	400	1172.968	-862.672
0	401	1344.341	-1024.981
1	401	1200.179	-902.926
0	402	1042.133	-1114.898
1	402	741.328	-1255.046
0	403	1074.136	-1352.063
1	403	884.694	-1474.601
0	404	1074.136	-1352.063
1	404	884.694	-1474.601
0	405	1370.306	-1366.896
1	405	1099.736	-1092.382
0	406	1370.306	-1366.896
1	406	1099.736	-1092.382
0	407	1378.461	-1381.517
1	407	1228.818	-1256.628
0	408	2528.867	-1618.847
1	408	2437.05	-1098.169
0	409	2522.906	-1634.825
1	409	2432.744	-1112.676
0	410	2552.631	-1635.753
1	410	2456.535	-1112.259
0	411	1281.355	-282.229
1	411	1116.189	-230.82
0	412	1281.355	-282.229
1	412	1116.189	-230.82
0	413	766.965	-327.774
1	413	676.898	-565.686
0	414	766.965	-327.774
1	414	676.898	-565.686
0	415	1919.077	-334.299
1	415	1726.294	-302.566
0	416	1966.864	-383.008
1	416	1770.191	-349.494
0	417	2022.289	-332.412
1	417	1822.589	-304.28
0	418	2070.739	-374.014
1	418	1866.795	-344.191
0	419	1574.142	-412.912
1	419	1399.504	-367.533
0	420	1990.747	-442.812
1	420	1792.503	-405.686
0	421	1990.747	-442.812
1	421	1792.503	-405.686
0	422	1974.321	-556.893
1	422	1776.692	-511.574
0	423	2036.562	-557.073
1	423	1835.436	-512.712
0	424	993.806	-586.26
1	424	928.453	-381.042
0	425	1321.457	-660.85
1	425	1157.946	-588.045
0	426	2079.847	-680.535
1	426	1875.777	-626.901
0	427	2298.268	-640.982
1	427	2240.985	-235.479
0	428	2296.43	-679.509
1	428	2239.792	-267.385
0	429	2296.43	-679.509
1	429	2239.792	-267.385
0	430	2451.475	-764.594
1	430	2365.804	-347.237
0	431	221.407	-786.062
1	431	337.9	-322.129
0	432	228.405	-837.951
1	432	342.449	-372.086
0	433	231.958	-866.929
1	433	345.579	-400.214
0	434	1205.771	-839.977
1	434	1053.638	-741.987
0	435	1205.771	-839.977
1	435	1053.638	-741.987
0	436	2021.817	-866.45
1	436	1831.97	-786.972
0	437	1331.187	-956.34
1	437	1187.904	-835.737
0	438	1500.701	-952.425
1	438	1318.349	-868.854
0	439	1334.36	-1008.691
1	439	1191.036	-886.309
0	440	1214.217	-1211.705
1	440	1205.065	-1220.847
0	441	1570.123	-1205.14
1	441	1382.345	-1141.416
0	442	1620.5	-1193.747
1	442	1432.512	-1130.329
0	443	1620.5	-1193.747
1	443	1432.512	-1130.329
0	444	1609.991	-1209.238
1	444	1421.24	-1144.883
0	445	1609.435	-1285.069
1	445	1432.779	-1198.183
0	446	1352.875	-1347.64
1	446	1205.065	-1220.847
0	447	1353.527	-1398.596
1	447	1205.999	-1270.688
0	448	2312.473	-1600.362
1	448	2259.685	-1090.137
0	449	2312.473	-1600.362
1	449	2259.685	-1090.137
0	450	2553.862	-1606.055
1	450	2458.554	-1086.069
0	451	2124.698	-149.844
1	451	1940.492	-97.201
0	452	1508.791	-191.064
1	452	1335.528	-151.812
0	453	1544.76	-192.117
1	453	1371.947	-156.565
0	454	1987.492	-299.217
1	454	1787.952	-272.571
0	455	1868.067	-353.339
1	455	1677.891	-319.952
0	456	2052.415	-364.283
1	456	1850.009	-333.973
0	457	2052.415	-364.283
1	457	1850.009	-333.973
0	458	1825.311	-456.054
1	458	1636.921	-414.782
0	459	1820.542	-497.613
1	459	1632.308	-454.231
0	460	2011.921	-446.717
1	460	1812.371	-409.327
0	461	2046.246	-457.562
1	461	1844.279	-420.45
0	462	1912.239	-551.933
1	462	1718.463	-504.931
0	463	2066.681	-560.82
1	463	1863.338	-516.538
0	464	777.867	-580.729
1	464	577.77	-936.183
0	465	1885.552	-578.869
1	465	1694.07	-530.657
0	466	2012.342	-580.697
1	466	1812.693	-534.267
0	467	2053.869	-578.913
1	467	1850.526	-532.866
0	468	1848.577	-672.62
1	468	1659.66	-616.336
0	469	1838.999	-306.794
1	469	1649.473	-274.984
0	470	1832.009	-347.45
1	470	1643.818	-314.429
0	471	1596.211	-430.687
1	471	1417.934	-388.362
0	472	2079.849	-395.656
1	472	1875.51	-364.162
0	473	2467.582	-463.783
1	473	2379.071	-92.088
0	474	2005.145	-555.137
1	474	1806.121	-509.357
0	475	1427.739	-576.644
1	475	1256.688	-517.412
0	476	2445.333	-858.59
1	476	2358.89	-533.009
0	477	1589.763	-1200.011
1	477	1401.735	-1136.815
0	478	2306.555	-1624.178
1	478	2256.056	-1113.695
0	479	1591.594	-244.621
1	479	1416.034	-209.899
0	480	1990.079	-332.363
1	480	1792.086	-303.4
0	481	455.313	-1012.514
1	481	560.832	-994.492
0	482	2346.02	-1174.157
1	482	2283.452	-706.298
0	483	1678.235	-1366.792
1	483	1509.448	-1260.274
0	484	2017.353	-395.309
1	484	1817.441	-362.029
0	485	2017.353	-395.309
1	485	1817.441	-362.029
0	486	2038.682	-445.461
1	486	1837.864	-409.364
0	487	1544.336	-1239.6
1	487	1367.559	-1168.809
0	488	2345.512	-1236.723
1	488	2288.373	-765.064
0	489	1841.144	-1437.001
1	489	1672.422	-1312.183
0	490	1300.165	-225.322
1	490	1129.905	-175.91
0	491	1427.974	-227.689
1	491	1261.31	-186.424
0	492	1242.592	-254.373
1	492	1076.45	-208.661
0	493	158.63	-640.599
1	493	281.143	-185.199
0	494	158.63	-640.599
1	494	281.143	-185.199
0	495	1311.186	-230.227
1	495	1144.735	-183.964
0	496	1537.33	-232.587
1	496	1364.768	-195.12
0	497	1931.544	-329.084
